,url,full_text,user_id_str,truncated_full_text,month,day,year
3188,https://twitter.com/ClareIN_CALI/status/991104160887025664,Islamic Republic of Iran has committed unspeakable atrocities during its close to 40 years rule in Iran. Horror stories like executing young protestors just for passing out leaflets &amp; then asking their parents to pay for the bullets used in their execution! https://t.co/ZEalkQyzyR,708836944029941760,,Apr,30,2018
3189,https://twitter.com/rosa_girald/status/991104156659314689,Netanyahu’s Power Point: Iran presentation's greatest hits (PHOTOS) https://t.co/GGBdYnsmtu https://t.co/NAS2wJxa60,985189257655484417,,Apr,30,2018
3190,https://twitter.com/Nathan__Parrish/status/991104131325718528,@bessbell Actually thats everyone who praised the iran nuclear deal,200126012,,Apr,30,2018
3191,https://twitter.com/INTLRevolver/status/991104121351692288,The latest Egypt~Iran~Yemen~Syria~Libya! https://t.co/1bWcWC3f5f #iran,244811156,,Apr,30,2018
3192,https://twitter.com/Dandish1996/status/991104119086575616,#digitalresistance #iran #FreeSpeech https://t.co/fyfnMWAVWd,915785277250998272,,Apr,30,2018
3193,https://twitter.com/dawna2010/status/991104104360480768,"Community destroyer of the USA @BarachObama gave all our billions to Iran,brought terrorists in, closing Gitmo, forming BLM, fast and furious, Benghazi, etc. @DeeRobi31628176 https://t.co/72zwJn6knA",44595454,,Apr,30,2018
3194,https://twitter.com/banawedata/status/991104096810688512,"$1.7-billion payment to Iran was all in cash due to effectiveness of sanctions, White House says https://t.co/bGECapBV3u",353463744,,Apr,30,2018
3195,https://twitter.com/Jadeinnm/status/991104089348976640,"@hardball @mitchellreports Chris wasn't paying attention. US intelligence has stated under oath the opposite of this so called report from the Israeli govt, which has an agenda to go to war with Iran. The WH statement lauding Netanyahu is the lie.",16137528,,Apr,30,2018
3196,https://twitter.com/dogcicle/status/991104084320010240,Persian Gulf Palestine/Israeli Trump update 4/30/2018..Netanyahu says Iran lied about its nuclear weapons programme https://t.co/Dv4SwQz6l3 https://t.co/2kPW2XdbnV,170763654,,Apr,30,2018
3197,https://twitter.com/wdilnot/status/991104079043678208,@Kredo0 @jaketapper Israeli whom hate Iran found this?  Just double checking. Hard to trust anyone these days.,520832854,,Apr,30,2018
3198,https://twitter.com/Melly_sheknows/status/991104075751149569,"@savedbyhismercy @WiredSources MOAB , Iran next ! Boom it's done!!",624439937,,Apr,30,2018
3199,https://twitter.com/efestanaccount/status/991104075302391813,"@ValArgen El mismo acuerdo permite volver al las sanciones económicas previas si Irán incumple con el. De hecho, Fordo está declarado en el acuerdo, por lo que puede impeccionarse ya. Netanyahu apuesta a la confrontación directa con Irán, para sacarlo de Siria.",118222820,,Apr,30,2018
3200,https://twitter.com/joyfulmoocher/status/991104049767366656,"Netanyahu Just Has To Convince One Useful Idiot, Meanwhile Everyone Else Sees this Cynical Ploy For What It Is. -  Israel Says Secret Files Prove Iran Lied About Nuclear Program https://t.co/CdDTMaMiW9",21006509,,Apr,30,2018
3201,https://twitter.com/koslen_bambi/status/991104041198505984,"Trump’s looking for reasons to end the Iran
deal,which all other Nation’s firmly support.
and have implored Trump not to withdraw
his support! https://t.co/GQ3EusIalt",825854633373483011,,Apr,30,2018
3202,https://twitter.com/Stogie2/status/991104040711827457,@AIIAmericanGirI @BreitbartNews Corker must have an IQ of 12. How does Netanyahu’s speech “contain nothing new” change its relevance?  So we can just ignore Iran’s goal of having nuclear weapons?,86573486,,Apr,30,2018
3203,https://twitter.com/may_9KIW9/status/991104038367322112,@Chemavasco @JesusCintora Según cuentan aquí no irán a la cárcel porque ese fue el pacto con Susana dejar gobernar a Rajoy y no entran en la cárcel ni Griñan ni el calvo.,417267473,,Apr,30,2018
3204,https://twitter.com/cryptonewslab/status/991104033304858624,Iran Continues to Develop State Cryptocurrency Despite Central Bank Ban https://t.co/K3U5Sk61uy,925409604774912001,,Apr,30,2018
3205,https://twitter.com/eforex3/status/991104021137055744,WH: Israel's information provides new and compelling evidence about Iran's efforts to develop nuclear weapons https://t.co/XbuLU2INLb,888765536439369732,,Apr,30,2018
3206,https://twitter.com/baliants/status/991104021074067456,WH: Israel's information provides new and compelling evidence about Iran's efforts to develop nuclear weapons https://t.co/J0VzdkTaJV,604515486,,Apr,30,2018
3207,https://twitter.com/Amelya_Anandh/status/991104021061558273,Teheran Sebut Klaim Terbaru Israel Mengenai Nuklir Iran Kekanakan Dan Konyol https://t.co/7JStRIFZyp https://t.co/r3pt6wwIOA,2159584326,,Apr,30,2018
3208,https://twitter.com/kimmy_is_real/status/991104020524814342,"How could anyone believe Iran, of all countries, could be given that much money and not use it to further their cause of Islam and Sharia law is beyond me 🙄 considering who made the deal in the first place. Really? 🧐 https://t.co/L6ro8MzvCc",117549982,,Apr,30,2018
3209,https://twitter.com/banawedata/status/991104015504031744,Was Obama’s $1.7 billion cash deal with Iran prohibited by U.S. law? https://t.co/Sqzm4ad18V,353463744,,Apr,30,2018
3210,https://twitter.com/Rharnick/status/991104015143489536,@WhiteHouse @benshapiro They've  had this info since January nothing has changed. Just Trump Ben Shapiro Bibi and the neo cons revving for war with Iran.,51118130,,Apr,30,2018
3211,https://twitter.com/Jewtastic/status/991103993731399680,"@DanielBShapiro Seems entirely justified. Please don't tell us sir in your judgement it was ok for Iran to not create a baseline for IAEA monitoring of the deal, by lying about secret weapons programs, and the deal is viable based on such lies.",215749355,,Apr,30,2018
3212,https://twitter.com/AnalystSantiago/status/991103984780873728,"Israel to send experts to Germany, France to share Iran intelligence https://t.co/nXVBWjkkG4",878803859174547456,,Apr,30,2018
3213,https://twitter.com/1310kzrg/status/991103978539831297,Trump answers Netanyahu bombshell on Iran: ‘Not an acceptable situation’ https://t.co/0jX8slH39v,22883463,,Apr,30,2018
