url,created_at,full_text,user_id_str,user/location
https://twitter.com/songpinganq/status/1443712347869229062,Thu Sep 30 23:00:21 +0000 2021,This is how Chinese government handle adult to force him get jabbed https://t.co/znsQD3LVEE,1374317368361447434,us
https://twitter.com/IcyGreenForest/status/1442926347576250370,Tue Sep 28 18:57:04 +0000 2021,"""U.S. says Chinese government blocking airplane purchases""🤔
Utterly preposterous allegation !
Why should China buy from US Boeing when it can buy from European Airbus.. when the lunatic fringe in DC is imposing all-rounded sanctions on China ??!!

https://t.co/BDAkZ7sdoP",924634793710567426,KY US
https://twitter.com/PandaTribune/status/1443541163131252736,Thu Sep 30 11:40:07 +0000 2021,"How come everything controlled by the Chinese government turns out to be a piece of crap that's spying on you? (E.g. Tik Tok, Huawei, Congress, etc..)",1242146812309405708,U.S.A
https://twitter.com/slabxt6/status/1443605848958410757,Thu Sep 30 15:57:09 +0000 2021,SanaStanAccount is an AI developed by the Chinese government to consolidate information about us all to weaponize it against us once we maintain positions of increased power,1417647988831309826,"Oklahoma, OK"
https://twitter.com/CRSSpak/status/1443178259483607045,Wed Sep 29 11:38:04 +0000 2021,"Chinese government and people are overjoyed at Pakistan’s accomplishment on nation building, says Ambassador Nong Rong at the launch of Imtiaz Gul’s book ‘What Lies Behind the Iron Brotherhood?’ #PakChina https://t.co/idjb8QB68y",352534590,"Kentucky, KY"
https://twitter.com/GSerwi/status/1443624112077873155,Thu Sep 30 17:09:44 +0000 2021,"Alert: Uyghurs are identified as ""Chinese Uyghur"" and ""Chinese"" repeatedly in this article and several other news media recently. We Uyghurs are just Uyghurs, living under Chinese government's occupation does not make us ""Chinese"" or ""Chinese Uyghurs.""
https://t.co/X2BGLjZTiI",1112557745989918725,"California, CA"
https://twitter.com/Jacqueline4Fun/status/1443560831531237382,Thu Sep 30 12:58:16 +0000 2021,Chinese Olympic Committee basically saying it will not tolerate “fan behaviors” in sports and fully support the Chinese government’s effort in “regulating fandom misconducts” 🧐 https://t.co/rdTAkHhPbf,1163958683635789824,"El Paso, Texas"
https://twitter.com/Lizmont007/status/1443420096257421313,Thu Sep 30 03:39:03 +0000 2021,"Barbaric cruelty beyond words 💔💔

Chinese government: Get Bear Bile Farming Banned in China - Sign the Petition! https://t.co/8eg00Jizl4 via @ChangeAUS",946942813991616513,"California, CA"
https://twitter.com/DeItaone/status/1442905190768672772,Tue Sep 28 17:33:00 +0000 2021,"U.S. Commerce Chief Raimondo Says Chinese Government Blocking Chinese Airlines From Buying Tens Of Billions Of Dollars In Boeing Airplanes -- Statement
$BA",2704294333,"Nashville-Davidson, Tennessee"
https://twitter.com/MinsFGC/status/1443633963357163525,Thu Sep 30 17:48:52 +0000 2021,"""I want that twink obliterated!"" - The Chinese Government.",1363145586,"Phoenix, Arizona"
https://twitter.com/rayforcegame/status/1443523723840000014,Thu Sep 30 10:30:49 +0000 2021,"If these leaked internal materials is correct,Chinese government might be thinking many famous game as problem.
In this article,many game name are there.

For example

NARUTO
Arc Knights
Genshin
Azur Lane
Shin Megami Tensei IV FINAL

And apparently SNS comment was deleted... https://t.co/2Ca5TCpTuI",124984074,"Raleigh, North Carolina"
https://twitter.com/cherrycchino/status/1443601591496499201,Thu Sep 30 15:40:14 +0000 2021,"listen if your only worry about the chinese government banning unmanly male characters and censoring mlm relationships is that genshin characters will have to be changed, you suck. this is so much bigger than that.",729747880018366464,KS
https://twitter.com/MaitreyaBhakal/status/1443362826693722113,Wed Sep 29 23:51:28 +0000 2021,"To all those who say ""I only hate the Chinese government not the Chinese people"", I dare you to say this:

""I only hate the Jewish government not the Jewish people""",67340282,Washington
